;base;base;base;base;base;base;base;base;base;base;base;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n
Quantos idiomas são falados no Turquemenistão?;44175565891;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;2355228667;2348484148;2387374277;2284693986;2425087352;2368041609;2334661568;2343104794;2557002694;2487080367;3585205647;3303831181;2389290149;2340751762;2882231501;2546517202;9793639662;5392106787;2317391656;2404019697;3378393362;2955697424;47814352390;11993627653;2430409957;2369399913;4084096448;3397614500;139263743103;41169137639;2419986200;2439285774;6473084255;4275290380;129593827576;136650916826;2377942754;2296515687;11699844166;5715389918;134608494204;129909899697;2402507996;2415753072;42362274735;11594307266;148660863705;234665331110;2401178604;2443163895;130352573017;33179010437;137040284748;141886478070;2432904112;2366915835;150553952106;52064612457;143564407012;127225802466;2453574692;2513278552;150723652741;149567718018;135199774054;142474927480
Em que filmes Julia Roberts e Richard Gere atuaram?;138902959382;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1170842159;1197610934;1240323171;1229717928;1306026760;1268997569;1238370703;1213083698;1376750836;1339364218;2612698139;2514778850;1270722610;1240956060;1728286846;1576018683;10327120091;8812398785;1226612825;1252127203;2297027197;1882198679;47865004129;39756456488;1290015393;1273806146;3139481617;2264834570;144146271860;135266855358;1284113720;1290727035;6014322120;4796528227;135068164691;135058530744;1308653711;1342273820;12626895089;8855440193;133978805697;134815518690;1410023189;1441755523;39930110466;29531656715;144290743682;154881979981;1451812456;1490603230;155338197998;47053530221;155150923432;168086545979;1549962909;1558678334;140542089349;140669389744;148742951617;134613858766;1915559260;1615280033;141551852027;140551960434;142880456481;140778734889
Em que país nasce o Ganges?;18389385531;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1436666331;1454267831;1479235978;1477016673;1525925163;1544108910;1448941981;1410508677;1630316467;1632676907;2683151253;2609286669;1438074490;1440920271;1995844758;1945490781;9182384721;8968398514;1487908219;1473130364;2336235757;2367329751;40639358486;40090491984;1525442865;1460526470;2952480023;2969139871;136555320024;68480800253;1498583235;1474495120;5974913409;4647028919;134068692517;135141869077;1503332621;1483401763;11295853284;6175094914;129729833001;133278997687;1571558397;1555393150;43004262658;11228894276;165911850651;152553711070;1563598505;1592105038;141354761409;19702697325;134930988948;336606714626;1540932610;1562920013;141036441780;35299961705;149963942097;151936927454;1605280823;1607192305;134306095361;127665857740;148535532985;134745278822
Em que ano nasceu Rachel Stevens?;23637979703;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1443783591;1443192937;1461578457;1440814639;1532336340;1515233120;1468881748;1483564501;1616295529;1644242314;2683305059;2750367958;1543499485;1484235906;1882450743;1994820288;8600313791;8286028048;1516477426;1444121313;2480961360;2444474579;41338668357;38871045377;1487735714;1496151523;2931896884;2857204505;130410399290;137355583941;1497197775;1548426454;5812197715;4950950874;135223221983;134960893838;1529072236;1532183731;10665139446;7213252128;133080499493;144844188354;1566218618;1540167311;42360968068;14108713605;161895383417;220862563866;1580264334;1608721870;143686048773;33529681253;148714957399;141025967194;1626990990;1619159934;171241104149;40861459162;171017212594;131254898893;1660314938;1645375710;141721642448;148333950988;141486423261;142319214557
Barack Obama é um Democrata?;8001428729;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;8717541625;8692450349;9117081664;8696854340;8149265257;8870875161;8852118451;8157412743;8914237894;8870083584;10032918024;9942673608;8445297872;8873506046;9021815705;8822343524;15927390026;15678334745;8949779665;8703428742;9739960198;9711812843;61766341407;46435822909;8838774193;8585812818;10293823138;10153327052;134079125912;136274533017;8855145058;8896457180;12371817553;12478355300;131854749658;143912938892;8733408317;8954007994;17584675391;17385036590;135307133424;144606089939;8912154969;8457481020;45418646397;38566462174;188624066900;147222371291;9068488022;8653548899;140236402842;52249265388;134539896206;143619640910;8657133875;8479112967;138184204755;142663197686;143017995290;131561885555;8753765819;8698240047;135983659782;147468581637;143233320147;136953282400
Onde nasceu Bach?;953607247;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;971328545;957566150;988832036;1010069308;1056147535;1046100667;992189324;1004410459;1121648575;1176144595;2213253135;2254567773;999201265;993100817;1430390209;1482472439;8168876462;8627332220;1007816048;1023407681;1904192566;1936595374;37367882313;41126594749;1026702873;1055066852;2433752248;2514511919;132519633044;139819408408;1132396516;1135119297;5597523004;5437122313;133893272361;133865283309;1221419183;1184045452;9566206827;9511012569;131514852896;132383952123;1265366907;1251321856;35929947422;30092377532;479498142517;233888255715;1267650812;1250137948;140542546194;67874155001;148056360732;129728630131;1256334485;1257665122;143427037632;140642126870;156111395378;146566216104;1328267066;1249898294;146501910772;147047553387;140365152422;153935319374
Quantas vezes Jane Fonda se casou?;882976114;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;901649275;864576000;928519668;908525516;991747206;983268472;918530379;926498457;1118078096;1107045833;2182904556;2230535877;924579696;940951934;1425496081;1414301475;8701075299;8698951643;930357200;930370422;1838312026;1929612619;40841182382;42042543794;967366106;957424227;2544454437;2432436311;134387636021;142122265307;1021179485;1050053229;5323370519;5335470086;135097488373;143869931780;1090764697;1088594314;9673573885;9280000164;145554005476;133831733787;1085604280;1114322050;39697758078;19905977452;136561520581;207105632996;1100794715;1115289626;147920648196;43454452001;154493207959;130352187392;1148435590;1128291960;164067821340;144715388639;132303375963;146176775987;1163805650;1143351820;140350337712;161281065482;140142231649;139490885863
Quem foi o primeiro a escalar o Monte Everest?;816781932;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;843180267;862383141;868313529;882495611;977613096;956314679;861430835;890688189;1059559602;1085089295;2197508910;2156262202;887045742;890613674;1372350625;1379034023;8221376383;8226850168;919225150;943860852;1989432053;1895792185;41792149200;42767711306;989315239;934621098;2632878374;2630057947;131654782751;135508495936;996726131;991958795;3729498024;3679127474;135949612006;135477876704;941242240;960753953;3837954630;3703412394;135456750264;134619006571;989776520;987544666;3753921672;3656821040;130959170696;136268042065;988303911;977237604;3844515635;2858715868;136076997510;135037200796;957926383;964062344;3855396648;3680589504;134458432639;135106950708;987642026;972074873;3746153475;3631746356;134894250031;135398678368
Quantas pessoas vivem na Polônia;15748896319;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1480954818;1416746660;1462260061;1473389533;1561514136;1588321012;1465787624;1412784632;1572010573;1573044469;2998513363;2872933566;1454825791;1496002387;1958164462;1758262015;9415210053;9922964815;1475733844;1445737223;2529759208;1942126042;61950783613;39259167377;1483569604;1474291673;3198281964;2427924187;136380158765;136539958206;1512964010;1484825328;5979071179;3335616436;135653059811;143069065357;1475955555;1472320182;11128648141;5276298518;142384259548;134492352565;1500839711;1512603807;40757428956;10036908236;197493573907;237329460454;1600606830;1540531806;148699802160;36413763065;130345271199;273784570756;1624563364;1601627441;141143772772;45164227594;142660463776;144629987352;1616961461;1565704415;134077164700;134053867049;138333734163;147041765922
Onde fica o Palácio de Westminster?;785021408;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;811737623;772208074;834973321;820212125;918672707;926806262;809125248;847238816;856986896;862966610;1165647220;1157636651;808042379;834645581;895646643;868259555;1186928237;1221480164;818273779;836938770;884187122;892834028;1179825077;1203736133;860606114;789112648;863026824;880607366;1170550101;1231613516;792149986;815454849;884707817;921176400;1260741005;1170538894;833714216;782203175;864028767;890381797;1215944643;1190835609;819505840;788780443;889606039;883958005;1157734517;1170962294;817428356;812464308;888052107;910254505;1222211319;1223289029;808235204;820000659;879283176;898443769;1209808728;1185572446;818755243;819199136;882334407;884708261;1193860846;1194973325
Christian Bale atua em Batman Begins?;1168837927;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;844207850;823127830;884623645;893320101;943615298;960950703;878334566;853608095;1091721906;1006100706;2302215787;2242532413;905179786;886895914;1399129437;1335019755;9384375683;9281747289;936432683;900270093;1996376677;1891974016;42350495459;42999394361;946633583;923518088;2616149305;2460723973;141483607613;134533714113;982539990;1001440597;5611616068;5717618460;127007591499;134111042203;1055619000;1047421198;10645068731;9959321186;133230797396;133085304455;1161736317;1113102828;39183970403;37816373701;196365813104;142061392066;1203565126;1177435867;147417964908;82876661331;134392641773;126848646010;1145374090;1163076114;141089288045;134548292917;142004593292;141024260876;1163451120;1204110475;141495997832;133752189200;129759023531;143433303873
Em que país fica o Lago Limerick?;1378821330;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1423799107;1433875867;1433778208;1398943621;1473735593;1487373577;1392819998;1393414716;1562810967;1562785824;2634238608;2596934753;1430357941;1396279996;1897069099;1656952175;8571492751;8563721607;1403296561;1440998516;2335225571;1955667465;41415115032;41309278644;1412703051;1423873500;2988623867;2354020226;141671467737;142860719154;1412054462;1430632221;5519969419;3101348695;133384506489;133832946125;1448000318;1447012921;10598041303;4620913513;132679879815;133683139603;1446081538;1468886659;36365124175;15597196584;241665846121;228980578555;1483584417;1529618604;138900928135;42376877343;133731962977;129811914454;1522785348;1548035374;135415071700;106073096254;162443899606;144374550429;1532212406;1639921337;146519630673;139390845276;147129906591;152909019681
Qual foi o último filme de Alec Guinness?;129468905455;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;4277797023;3638166028;4146443054;4241711506;4280889647;4288010263;4252714457;4247866520;4394327657;4335471763;5455727850;5363635204;4241556904;4118040762;4569583587;4694901881;11394090247;10952047291;4228563670;4226463234;5039621762;5078355842;44402775736;59022836434;4248699685;4283909030;5695734450;5674447265;132410733185;132710019283;4265045434;4238432367;8620350367;7256335922;130780132497;131906739729;4382430649;4330610942;13957542847;10147974800;131450770199;137288470717;4327044432;4276847627;43788845077;41180651486;147288835583;148471252470;4540043479;4535177598;143997157341;159173925028;134567748152;134963412838;4611688792;4730195290;137372809038;142840066638;134625099998;145139198092;4504298443;5022455876;131517820761;132665365868;131692545496;131569949412
Qual a montanha mais alta da Austrália?;3465622207;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;3576509109;3631271775;3629223978;3159365961;3687916979;3662357249;3679340589;3605412690;3627580326;3600096824;4838060281;4916423418;3597098342;3537360982;4091334679;3952807708;11340867552;11378842904;3576215788;3619597039;4444896953;4439733678;65196931765;46292226895;3698704375;3528381593;5024989609;5112319992;138671236546;139473006284;3695060301;3574546477;8055722046;7700411459;129696858342;130301614333;3706746288;3587410096;12536389602;11991877675;142759907016;135056783914;3635273395;3705545164;42461828818;40696200978;203902459527;225386458889;3722950193;3379646585;132933589719;132794679293;139551484801;132612707394;3873314040;3899235870;138151630170;147716996037;139987313809;144135763597;4085662694;4028569689;132232739523;137350874366;142126699850;142713998547
