;base;base;base;base;base;base;base;base;base;base;base;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n
Quem interpretou o Agente Smith em Matrix?;9118690336;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;8730621504;8651586415;8710032741;8757416546;8781742877;8808164919;8768933497;8758956259;8915643758;8925571160;10047569068;9641534438;8610018514;8738820611;9207299114;9183031930;16515073810;12930475510;8671559992;8705673994;9696238400;9817743238;70391963507;41463274395;8708545658;8846549738;10493563829;10243139221;149716698235;142299690348;8864105480;8799456467;13310790226;13234075201;142669683434;142316879879;8883236024;8845808479;17871394219;16992516630;153382120985;153082316960;8928032215;8950791155;46271352976;28747088569;180349548688;-1;8964735892;8829189562;151526599358;47063604206;136814962975;146660684856;8990752021;9015333003;146006779449;144521554569;147470160404;158764462590;8957389665;9025202509;148842863941;184618877528;155453592252;162665629936
Quantos idiomas são falados no Turquemenistão?;53543915766;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;11672692917;11745335037;11853328305;11757858737;11920350718;11664745725;11564711855;11668491116;11912747522;12112047300;12970028390;12816403246;11740369473;11455229339;12243598315;12105714760;19318440980;14978545760;11683588291;11729157712;12713558342;12464673142;57120069914;21530861522;11953336356;11760004299;13583885256;13003535411;148762879943;50679926568;11835602073;11646843510;16027706573;13914671378;138978672148;145940029767;11710452115;11686761798;21354394649;15361597038;143930584345;139375122392;11607528828;11806928604;52055257847;21159055235;158165949829;247520016707;11673860868;11807736606;139618608595;42736110934;146384292810;151329151607;11663438889;11756348171;160042942061;61701447695;153001438959;136590143071;11782241900;11840866919;160018354165;159030479338;144723902052;151800692502
Em que filmes Julia Roberts e Richard Gere atuaram?;147139189836;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;9145859272;9208463719;9498833436;9337744389;9532519915;9414935904;9324168364;9427339955;9709760397;9579423367;10916580590;10768829610;9307630489;9474398282;9863587741;9840398843;18389950822;17073598270;9290069249;9335533418;10375818876;10095218534;55919319160;47856576595;9597060477;9490889797;11375189583;10357019247;152242708050;143402323443;9622910625;9573046549;14186942242;13061964649;143204463633;143153639705;9667145681;9542643854;20783228240;17130067334;142114473589;142947102030;9577877004;9692329496;48111834441;37851272303;152478398264;167399754442;9846366992;9815763090;163456586424;55303649002;163358526616;176293149639;9773573259;9882309159;148756273222;148781743108;156878807141;142903492097;10100563338;10070350746;149757857473;148628659697;151100177669;148904061932
Em que país nasce o Ganges?;27637587798;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10366032448;10014157200;9954036131;9909568030;9963255135;10133687544;9987659894;9911089292;10299956174;10362107349;11298789703;11304762848;10043434702;10200956371;10670150000;10584563695;17911532171;17647053997;10217692003;10108644966;10977652867;10950709872;49083453517;48703989434;11084640905;10154723374;12076337712;12249322981;145338648695;77585773197;10193634048;10068034009;15114316095;13828316483;142806111583;143768496355;10290518257;10022856233;20384205996;15272314788;138354310481;141945709797;10083242144;10210842574;52115460332;20265271765;174554803898;161327091418;10273223061;10070235538;149877211798;28797812057;143583078562;-1;10075073927;10246777095;149711985541;44331336869;158674620306;160544953766;10322510194;10196425986;142963081691;136375793560;157155380117;143447468996
Em que ano nasceu Rachel Stevens?;32148139288;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;9973881849;9929099033;10018178021;9909636175;9977195799;10085435426;10006665765;9998030567;10132174189;10157346174;11177628159;11362056277;10003235490;9982246386;10365237306;10572467747;17157899915;16722909520;10123160044;9997342741;10970778274;10975703240;49837782446;47418600045;10067789951;9998848097;11392993774;11555065393;138910288587;145830299663;9960362522;10108512220;14840063898;13823229822;143781710936;143279683627;10012392808;10197863547;19457879593;15841444705;141386689857;153242225541;10126954984;10066028849;51032205410;22990771477;170257742477;229176320915;9860541823;9916034199;152045703711;42317717639;157092473526;152598143733;9903072951;9846435357;179696713480;49502347827;179625648801;139686986382;9916564487;10054476413;150268183833;156871918644;149921157190;150852522696
Barack Obama é um Democrata?;16506633387;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;17212898230;17199820318;17697122000;17400503668;16742891964;17413142372;17398228083;16664914408;17662723123;17554549070;18853629443;18553331083;16968864813;17466434151;17648494306;17610166252;24727220729;24541412717;17602643178;17235451437;18350873754;18511042081;70567877179;55264068343;17440532841;17139219718;18831904672;18840849798;142545270583;144766245398;17440667061;17467378143;21035172359;21174218327;140467386024;152479169164;17398400918;17436776101;26199207751;25952717389;143841203855;153202083141;17603011421;17159371314;54057287586;47236334618;197104008661;155939521272;17671621018;17330410584;148751864985;60892026586;143137918914;152246629688;17270419813;17048544482;146698860210;151248734727;151697923544;140120924831;17325396204;17329302670;144520269938;156157346557;151823378345;145526281548
Onde nasceu Bach?;7668246899;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7574076164;7678778769;7657642673;7617264846;7739108212;7693316139;7564440985;7614695743;7716629733;7720952785;8789094254;8839163681;7615103556;7617486256;8023207286;8024741040;14834458652;15202612256;7598408362;7595181200;8489836344;8637863896;43960606391;47666107518;7600229424;7754033313;8948200798;9226050199;138890134155;146294143500;7730282243;7801287122;12170669852;12030627901;140271442419;140291812174;7848981535;7822609860;16187639764;16072128328;137903081347;138769204684;7883985618;7928949578;42751723169;36839728246;-1;240253187304;7849627450;7862592198;147013483295;74590326527;154463383788;136182889519;7850597260;7947396776;149835725814;146971035544;162540624385;152906353404;8067452247;7795467769;152880581552;153430925852;146739994224;160352823105
Quantas vezes Jane Fonda se casou?;7108130400;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7120209391;7145282412;7128154619;7123416128;7216268639;7224871586;7177590132;7171912237;7308255534;7387892075;8400940885;8481038941;7157884990;7206469629;7675653954;7665983803;14894756160;14995971020;7121036993;7234640377;8066089844;8179571676;47045275968;48185845508;7201976457;7152669432;8794929605;8688971643;140553066810;148398496822;7346077550;7346623115;11647159975;11643760580;141356842476;150160471827;7369592557;7312110807;15892995697;15510322332;151873786203;140050700033;7328229494;7421593569;45917903205;26191631185;146225119396;213460558898;7385506752;7403392016;154221622253;50387905684;160714453661;136813002649;7279387215;7346400125;170294657844;151685819917;138518137533;152425075547;7438425368;7412812698;146659074178;167494077162;146422920117;145715056647
Quem foi o primeiro a escalar o Monte Everest?;7482648109;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;6999052351;6955526292;6934124118;7103202559;7165395513;7106244238;6996839097;7104089033;7231031286;7213017960;8350440532;8294478979;7042472708;7106001260;7529264577;7560609832;14379272229;14568214945;7091057784;7124971164;8152718921;7993313231;47954078714;48888514361;7203313112;7128827407;8762950407;8832156261;137910339280;141688302631;7165839685;7261169908;9860733189;9899405256;142029605360;141614550616;7050478671;7169039012;9994037877;9891912931;141615690126;140744856048;7092996100;7151598198;9948880032;9796752956;141118956132;142486370641;7144348916;7184771423;10024496352;9052059273;142170163829;141302750670;7087824465;7050992789;9994267240;9794943995;140611531192;141377181516;7153957706;7054097113;9934958046;9869711459;141121709180;141591502245
Quantas pessoas vivem na Polônia;23953212417;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;9601593693;9578182887;10127503802;9866399733;10177187208;9934676141;9704995022;9537122170;10031538773;9843110526;11256338458;11173294224;9679810057;9895103111;10329175495;9898126049;17651814383;18309282545;9699566979;9575708658;10708573570;10199961262;70133061903;47779205996;9827937252;9731289068;11605511482;10993782951;144515664368;144693692994;9753876596;9777410031;14234438725;11659953571;143780374066;151268262513;9758978912;9724500121;19637272375;13710305220;150571437465;142709646426;9827895277;9848974412;49061553198;18373170852;205702140817;245514134216;9834211080;9762667826;156909831393;44766358620;138535834553;282126143056;9914857669;9962974108;149335745709;53575394908;150878724204;152882408941;9903810105;9908002680;142354317188;142373955150;146595593470;155201093254
Onde fica o Palácio de Westminster?;6869122334;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7059003711;6950005085;7103936145;6935279049;7127392718;7063287588;6900450184;7045917792;7073448514;7123511037;7384804533;7422844377;7083826943;7012979579;7119750167;7161294082;7282634948;7433893880;7036246485;7136077041;7147761135;7087501702;7326207435;7353151190;7169941576;7064282833;7144560812;7104115779;7276295235;7341095463;7021674749;6903603524;7128017642;7136769421;7474408759;7354036377;7053827564;6866970041;7063302161;7143985509;7333378315;7307019177;7170942849;6906482634;7117557071;7109478915;7357238025;7345609996;7045764977;7002523747;7034323289;7025125811;7514464726;7519392289;6994474410;7030653988;6988582511;7059338550;7429780143;7436576999;6938828539;6967126229;7097391553;7122528240;7449831637;7433855734
Christian Bale atua em Batman Begins?;7441693353;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7105350822;7035257994;7130104609;7103297373;7068281041;7174359860;7167790491;7137293762;7370333806;7133538711;8431090298;8571594568;7186488188;7221205472;7715847547;7634273080;15559174216;15505907256;7166539794;7237374984;8128935784;8089192014;48633167961;49280766149;7498517877;7245053089;8871182660;8775336418;147688548938;140766499802;7260919850;7167312507;11916593380;11976146014;133254790388;140258895020;7262096274;7303485391;16956920990;16112486436;139397987698;139239412565;7417478702;7483199651;45365587186;44047786738;202547379820;148269862732;7439694345;7394937719;153599703229;89329599037;140541878246;133035272955;7395773191;7418627402;147260811186;140715640628;148178121328;147217594600;7447557963;7528832636;147670428083;139959650903;135895604286;149678674406
Em que país fica o Lago Limerick?;9620769517;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;9667173147;9767064940;9702783105;9602455734;9779288827;9684182688;9663191221;9656283864;9783431381;9864540728;10955913827;10840562856;9683316136;9720416581;10111679486;9845729414;16808942904;16722562970;9699908598;9629549922;10641315885;10347534836;49769361093;49524541996;9876656663;9682755294;11246829558;10655985595;149931347810;151161985986;9658342876;9719378688;13897521669;11500062676;141773747925;142171813324;9704459810;9686288538;18788176919;12979797387;140984004158;141965686956;9730294665;9695774809;44661986096;23882329798;249878936511;237281373305;9634490636;9744588153;147285766375;50710492710;142102263188;138134013944;9721851070;9867742943;143721899312;114364658874;170712839326;152733534140;9809748017;10018243965;154837633296;147806580046;155469828441;161258790766
Qual foi o último filme de Alec Guinness?;138817412147;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;13615238922;12848602854;13420517870;13317550597;13533186518;13493340875;13435449205;13496551562;13706168532;13801930060;14923241013;14700751716;13528540724;13496896285;14035202856;14136377256;20637559680;20428514451;13525443762;13514176481;14371900315;14431807969;53809150677;68432487477;13598939544;13506669936;14990843978;15240424564;141515444739;141851922978;13565191034;13625425341;17888982631;16689917150;139935515476;141210776108;13644984739;13639445037;23354196672;19559878102;140596188085;146625573753;13445866451;13572180398;53081803803;50617291458;156563798195;157767582386;13836007022;13759578059;153302293278;168453424566;143931945400;144220906558;13804201314;13986489516;146705167218;152116906835;143833591582;154445026822;13844257581;14260051907;140803120664;142026466694;141102308382;141037698068
